SK_ID_CURR,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_PHONE,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,YEARS_BEGINEXPLUATATION_AVG,FLAG_DOCUMENT_3,FLAG_DOCUMENT_6,AGE,PHONE_CHANGE_YEARS,YEARS_EMPLOYED,CREDIT_PERCENT_INCOME,ANNUITY_CREDIT_PERCENT_INCOME,CREDIT_REFUND_TIME,DAYS_EMPLOYED_PERCENT,INCOME_PER_PERSON,FLAG_CG_ratio,DAYS_ID_4200,NAME_CONTRACT_TYPE_,NAME_CONTRACT_TYPE_Cash loans,NAME_CONTRACT_TYPE_Revolving loans,NAME_TYPE_SUITE_Children,NAME_TYPE_SUITE_Family,NAME_TYPE_SUITE_Group of people,NAME_TYPE_SUITE_Other_A,NAME_TYPE_SUITE_Other_B,"NAME_TYPE_SUITE_Spouse, partner",NAME_TYPE_SUITE_Unaccompanied,NAME_INCOME_TYPE_Businessman,NAME_INCOME_TYPE_Commercial associate,NAME_INCOME_TYPE_State servant,NAME_INCOME_TYPE_Student,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Academic degree,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Incomplete higher,NAME_EDUCATION_TYPE_Lower secondary,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Civil marriage,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Widow,NAME_HOUSING_TYPE_Co-op apartment,NAME_HOUSING_TYPE_House / apartment,NAME_HOUSING_TYPE_Municipal apartment,NAME_HOUSING_TYPE_Office apartment,NAME_HOUSING_TYPE_Rented apartment,NAME_HOUSING_TYPE_With parents,OCCUPATION_TYPE_Accountants,OCCUPATION_TYPE_Cleaning staff,OCCUPATION_TYPE_Cooking staff,OCCUPATION_TYPE_Core staff,OCCUPATION_TYPE_Drivers,OCCUPATION_TYPE_HR staff,OCCUPATION_TYPE_High skill tech staff,OCCUPATION_TYPE_IT staff,OCCUPATION_TYPE_Laborers,OCCUPATION_TYPE_Low-skill Laborers,OCCUPATION_TYPE_Managers,OCCUPATION_TYPE_Medicine staff,OCCUPATION_TYPE_Private service staff,OCCUPATION_TYPE_Realty agents,OCCUPATION_TYPE_Sales staff,OCCUPATION_TYPE_Secretaries,OCCUPATION_TYPE_Security staff,OCCUPATION_TYPE_Waiters/barmen staff,WEEKDAY_APPR_PROCESS_START_FRIDAY,WEEKDAY_APPR_PROCESS_START_MONDAY,WEEKDAY_APPR_PROCESS_START_SATURDAY,WEEKDAY_APPR_PROCESS_START_SUNDAY,WEEKDAY_APPR_PROCESS_START_THURSDAY,WEEKDAY_APPR_PROCESS_START_TUESDAY,WEEKDAY_APPR_PROCESS_START_WEDNESDAY,TARGET
102256,0,0,1,1,202500.0,521280.0,27423.0,450000.0,0.014464,-2007.0,-4327,9.0,1,0,0,2,2,4,0,0,0,0.4725880689619748,0.4348159692897118,0.7091891096653581,0.9816,1,0,41.0,5.0,6.0,2.574222222222222,0.1354222222222222,19.00886117492616,0.1460924824229313,67500.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
102257,1,0,0,0,112500.0,524866.5,19917.0,369000.0,0.035792,-9393.0,-1703,9.0,1,0,1,2,2,13,0,0,0,0.5782298913369913,0.6068890219281505,0.6528965519806539,0.9846,1,0,50.0,1.0,5.0,4.66548,0.17704,26.35268865793041,0.0965114999449763,112500.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
102258,0,1,0,0,112500.0,652500.0,31387.5,652500.0,0.035792,-9315.0,-4730,10.0,1,0,0,2,2,10,0,0,0,0.4809044024296791,0.5037903695705864,0.5388627065779676,0.9816,0,0,61.0,1.0,8.0,5.8,0.279,20.788530465949822,0.1317624966466958,56250.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
102260,0,0,1,0,225000.0,254700.0,16582.5,225000.0,0.018634,-3232.0,-3855,9.0,1,1,0,2,2,14,0,0,0,0.2808699762902836,0.5241958506061452,0.4938628816996244,0.9722,1,0,32.0,4.0,1.0,1.132,0.0737,15.359565807327002,0.0327350427350427,112500.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
102261,1,1,1,1,171000.0,148707.0,15745.5,139500.0,0.035792,-5854.0,-4394,14.0,1,0,0,2,2,17,0,1,1,0.7076316895355994,0.5625096216720853,0.6430255641096323,0.9816,1,0,32.0,5.0,9.0,0.8696315789473684,0.092078947368421,9.444412689339812,0.2845937420069912,57000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
102263,1,0,1,0,157500.0,592560.0,35937.0,450000.0,0.022625,-4192.0,-1562,9.0,1,1,1,2,2,13,0,1,1,0.46572839925668,0.1646856253233561,0.2985949897873972,0.9791,1,0,28.0,0.0,1.0,3.7622857142857145,0.2281714285714285,16.48885549711996,0.0304407985767938,78750.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
102264,1,0,1,1,63000.0,619965.0,20128.5,517500.0,0.010966,-11291.0,-607,9.0,1,0,0,2,2,17,0,0,0,0.4809044024296791,0.3133337491421756,0.6246146584503397,0.9781,1,0,52.0,4.0,5.0,9.840714285714286,0.3195,30.80035770176616,0.0977279966026117,21000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
102265,1,1,0,0,90000.0,180000.0,9000.0,180000.0,0.020246,-4982.0,-162,8.0,1,0,0,3,3,11,0,0,0,0.4809044024296791,0.232543196121412,0.5226973172821112,0.9816,0,0,22.0,1.0,2.0,2.0,0.1,20.0,0.0715691096901131,45000.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
102266,1,0,0,0,180000.0,526491.0,22437.0,454500.0,0.025164,-7219.0,-4792,9.0,1,0,0,2,2,10,0,0,0,0.4182785961706902,0.5784543241101003,0.5226973172821112,0.9816,1,0,41.0,5.0,1.0,2.92495,0.12465,23.46530284797433,0.0307744107744107,90000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
102267,1,0,0,0,157500.0,553806.0,26770.5,495000.0,0.010643,-151.0,-4938,9.0,1,0,1,2,2,16,0,0,0,0.4809044024296791,0.6453283897753866,0.4418358231994413,0.9816,1,0,36.0,5.0,3.0,3.5162285714285715,0.1699714285714285,20.687174315010925,0.0902427851580393,78750.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
102270,1,0,0,0,112500.0,225000.0,23755.5,225000.0,0.018209,-8437.0,-4614,9.0,1,0,0,3,3,8,0,0,0,0.7245883297796235,0.2519264903110961,0.6817058776720116,0.9767,1,0,42.0,0.0,1.0,2.0,0.21116,9.471490812653911,0.0288039266339447,112500.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
102272,0,1,0,0,450000.0,540000.0,27000.0,540000.0,0.04622,-11268.0,-2171,4.0,1,0,0,1,1,15,0,1,1,0.6892584093784915,0.755106421717656,0.6479768603302221,0.9816,0,0,51.0,2.0,17.0,1.2,0.06,20.0,0.3242315326430985,225000.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
102274,1,0,1,2,270000.0,472500.0,22860.0,472500.0,0.035792,-3263.0,-282,9.0,1,0,0,2,2,13,1,1,0,0.4809044024296791,0.3438115197252843,0.5549467685334323,0.9816,1,0,28.0,0.0,8.0,1.75,0.0846666666666666,20.66929133858268,0.2745117283344783,67500.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
102275,0,1,0,0,135000.0,239850.0,23850.0,225000.0,0.018029,-2993.0,-2319,6.0,1,0,0,3,3,12,0,0,0,0.2175166051444247,0.034742420843593,0.8027454758994178,0.9752,1,0,27.0,3.0,8.0,1.7766666666666666,0.1766666666666666,10.056603773584904,0.2866274873698319,67500.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
102276,0,1,0,0,540000.0,315000.0,15750.0,450000.0,0.072508,-3410.0,-4383,5.0,1,1,0,1,1,14,0,0,0,0.3429133492369899,0.7354321888940164,0.6706517530862718,0.9752,0,0,35.0,0.0,8.0,0.5833333333333334,0.0291666666666666,20.0,0.2177911678427019,270000.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
102278,1,0,0,3,90000.0,319981.5,16884.0,243000.0,0.018029,-2723.0,-2691,9.0,1,0,0,3,3,8,0,0,0,0.4809044024296791,0.66409530774377,0.5226973172821112,0.9816,1,0,28.0,4.0,3.0,3.55535,0.1876,18.951759061833688,0.0927805160916207,18000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
102279,0,0,1,1,157500.0,450000.0,30204.0,450000.0,0.018029,-3896.0,-2339,9.0,1,0,1,3,3,4,0,1,1,0.1139198474967232,0.5159543337583617,0.3556387169923543,0.9816,0,0,27.0,5.0,1.0,2.857142857142857,0.1917714285714285,14.898688915375446,0.0522781279057753,52500.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
102280,1,0,1,2,135000.0,1125000.0,32895.0,1125000.0,0.072508,-5475.0,-2080,9.0,1,1,1,1,1,12,0,0,0,0.6277521494814695,0.6426461610225346,0.5673792367572691,0.9781,1,0,31.0,3.0,6.0,8.333333333333334,0.2436666666666666,34.19972640218878,0.2051396848137535,33750.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
102281,0,0,1,0,112500.0,427869.0,22153.5,387000.0,0.026392,-3955.0,-1870,9.0,1,1,1,2,2,19,0,1,1,0.4809044024296791,0.2858978721410488,0.1519345490496476,0.9851,0,0,25.0,0.0,1.0,3.80328,0.19692,19.31383302864108,0.020709740049617,112500.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
102282,0,0,1,0,108000.0,284400.0,16456.5,225000.0,0.018029,-4438.0,-4443,9.0,1,0,0,3,3,7,0,0,0,0.4809044024296791,0.4128139238987978,0.5226973172821112,0.9816,1,0,58.0,4.0,21.0,2.6333333333333333,0.152375,17.28192507519825,0.3640302842721775,54000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
102283,1,0,0,0,67500.0,152820.0,15241.5,135000.0,0.00733,-9861.0,-699,9.0,1,0,0,2,2,9,0,0,0,0.4809044024296791,0.5794298272334909,0.5226973172821112,0.9732,1,0,47.0,3.0,6.0,2.264,0.2258,10.026572187776791,0.1287521128402401,33750.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
102284,1,0,1,0,90000.0,229500.0,27364.5,229500.0,0.015221,-5018.0,-2391,9.0,1,0,1,2,2,16,0,0,0,0.4025525059813752,0.5642201720255343,0.2009260877159709,0.9786,1,0,28.0,7.0,2.0,2.55,0.30405,8.386778490379871,0.0567656129529683,45000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
102287,1,0,1,1,112500.0,99000.0,10791.0,99000.0,0.015221,-4142.0,-2569,9.0,1,0,0,2,2,18,1,1,0,0.0804207284136103,0.4997558732519769,0.5226973172821112,0.9816,1,0,28.0,1.0,1.0,0.88,0.09592,9.174311926605505,0.0537868301364445,56250.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
102288,0,0,1,0,211500.0,479637.0,22491.0,396000.0,0.00712,-4284.0,-170,9.0,1,0,0,2,2,15,0,1,1,0.5057128953603542,0.6371235031748648,0.520897599048938,0.9921,1,0,46.0,0.0,1.0,2.267787234042553,0.1063404255319148,21.325730292116848,0.0268286814244465,211500.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
102289,1,0,0,0,225000.0,301095.0,21541.5,279000.0,0.04622,-12369.0,-4382,9.0,1,0,0,1,1,13,0,1,1,0.4809044024296791,0.7424972841363428,0.6848276586890367,0.9811,1,0,57.0,5.0,11.0,1.3382,0.09574,13.977438897012744,0.1929841330529535,225000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
102290,0,1,0,0,234000.0,1288350.0,37800.0,1125000.0,0.0196889999999999,-188.0,-4861,2.0,1,1,1,2,2,9,0,0,0,0.4809044024296791,0.4965851268856524,0.3979463219016906,0.9816,0,0,58.0,2.0,15.0,5.505769230769231,0.1615384615384615,34.083333333333336,0.2495663181583759,117000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
102291,1,1,0,0,247500.0,438493.5,18706.5,333000.0,0.0196889999999999,-2616.0,-999,19.0,1,0,1,2,2,10,0,0,0,0.4809044024296791,0.7316195081528535,0.4294236843421945,0.9776,1,0,59.0,2.0,7.0,1.771690909090909,0.0755818181818181,23.44070242963676,0.1247200447928331,247500.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
102292,1,1,1,1,225000.0,1011285.0,32994.0,873000.0,0.010966,-7958.0,-1528,5.0,1,0,0,2,2,11,0,0,0,0.4809044024296791,0.6616127527071396,0.0956927242302637,0.9836,1,0,27.0,2.0,6.0,4.4946,0.14664,30.650572831423894,0.211864406779661,75000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
102295,1,0,0,0,202500.0,1062027.0,31180.5,886500.0,0.008019,-11795.0,-3306,9.0,1,0,0,2,2,10,0,0,0,0.4809044024296791,0.6026762498547462,0.6754132910917112,0.9816,1,0,54.0,1.0,9.0,5.244577777777778,0.1539777777777777,34.060614807331504,0.1689021612593005,101250.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
102297,0,1,0,2,675000.0,848745.0,46174.5,675000.0,0.04622,-1824.0,-10,6.0,1,0,0,1,1,14,0,1,1,0.6434777163590834,0.5896840761205131,0.434733248750173,0.9816,0,0,45.0,0.0,6.0,1.2574,0.0684066666666666,18.38124939089757,0.1263119577746769,168750.0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
102300,1,0,1,2,49500.0,59256.0,4810.5,45000.0,0.002134,-266.0,-3560,9.0,1,0,0,3,3,6,0,0,0,0.4809044024296791,0.4190452049584146,0.5849900404894085,0.9816,1,0,31.0,2.0,3.0,1.197090909090909,0.0971818181818181,12.318054256314312,0.1009530533003882,12375.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
102301,0,1,0,0,157500.0,405000.0,27396.0,405000.0,0.010556,-6257.0,-4284,6.0,1,1,1,3,3,10,1,1,1,0.4809044024296791,0.5482984420253172,0.7001838506835805,0.9816,0,0,33.0,3.0,12.0,2.571428571428572,0.1739428571428571,14.783180026281208,0.3487494874948749,78750.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
102302,1,0,1,1,144000.0,234000.0,11511.0,234000.0,0.035792,-3578.0,-1763,9.0,1,1,0,2,2,10,0,0,0,0.4809044024296791,0.6831631884086732,0.3328505641648731,0.9886,1,0,50.0,7.0,13.0,1.625,0.0799375,20.32838154808444,0.256543928003073,72000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
102305,0,0,1,0,157500.0,497520.0,52371.0,450000.0,0.035792,-3540.0,-1977,9.0,1,0,0,2,2,10,0,1,1,0.1316319718920802,0.4264091800963965,0.5226973172821112,0.9816,1,0,25.0,3.0,2.0,3.158857142857143,0.3325142857142857,9.49991407458326,0.0916433340512599,157500.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
102306,0,0,0,0,157500.0,904500.0,46075.5,904500.0,0.028663,-3351.0,-3455,9.0,1,0,0,2,2,10,0,0,0,0.8993055149603186,0.7205388926579414,0.7047064232963289,0.9846,1,0,55.0,5.0,28.0,5.742857142857143,0.2925428571428571,19.630823322590096,0.5144508670520231,78750.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
102308,1,0,1,0,202500.0,555273.0,17023.5,463500.0,0.018801,-11838.0,-4971,9.0,1,0,1,2,2,10,0,0,0,0.4809044024296791,0.5642255487266272,0.5513812618027899,0.9747,1,0,62.0,5.0,4.0,2.742088888888889,0.0840666666666666,32.618028020089874,0.069281734017814,202500.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
102310,1,0,0,1,270000.0,2517300.0,102658.5,2250000.0,0.072508,-5225.0,-1093,9.0,1,0,0,1,1,18,0,0,0,0.7834695656376982,0.7784187160573054,0.7001838506835805,0.9925,0,0,48.0,2.0,23.0,9.323333333333334,0.3802166666666666,24.52110638670933,0.4706552057835714,90000.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
102311,0,1,0,2,270000.0,592560.0,35937.0,450000.0,0.072508,-162.0,-1652,4.0,1,0,1,1,1,11,0,0,0,0.6249220551775649,0.7322888040383413,0.5726825047161584,0.9767,0,0,39.0,9.0,4.0,2.1946666666666665,0.1331,16.48885549711996,0.099253158372304,67500.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
102313,1,0,0,2,171000.0,270000.0,13500.0,270000.0,0.018634,-3561.0,-4490,9.0,1,0,0,2,2,15,0,0,0,0.2936437897248417,0.3397676945145044,0.8658959152750668,0.9707,0,0,35.0,1.0,4.0,1.5789473684210529,0.0789473684210526,20.0,0.1080483374141063,42750.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
102314,1,1,1,1,225000.0,675000.0,28728.0,675000.0,0.010006,-831.0,-749,3.0,1,0,1,2,1,13,0,0,0,0.4809044024296791,0.7143328374226223,0.5226973172821112,0.9836,1,0,47.0,1.0,19.0,3.0,0.12768,23.49624060150376,0.396767253910111,112500.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
102318,0,1,0,0,112500.0,158301.0,15552.0,148500.0,0.04622,-14849.0,-4079,12.0,1,0,0,1,1,12,0,0,0,0.4809044024296791,0.3057626118257897,0.5226973172821112,0.9781,0,0,68.0,1.0,7.0,1.40712,0.13824,10.178819444444445,0.0968617128973476,56250.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
102319,0,1,0,0,135000.0,314055.0,17167.5,238500.0,0.0031219999999999,-5870.0,-5870,1.0,1,0,0,3,3,10,0,0,0,0.4809044024296791,0.4839784324817021,0.4794489811780563,0.9816,0,0,37.0,1.0,3.0,2.3263333333333334,0.1271666666666666,18.29357798165137,0.0832782065417126,67500.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
102321,1,0,0,1,99000.0,622413.0,33894.0,495000.0,0.020246,-2726.0,-4964,9.0,1,0,0,3,3,13,0,0,0,0.4809044024296791,0.3830199774344249,0.7165702448010511,0.9762,1,0,43.0,6.0,11.0,6.287,0.3423636363636363,18.363515666489644,0.2617364967188288,33000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
102323,1,0,0,0,270000.0,792162.0,38241.0,630000.0,0.04622,-1104.0,-325,9.0,1,0,0,1,1,14,0,1,1,0.4809044024296791,0.6056048916803983,0.6594055320683344,0.9965,1,0,63.0,0.0,1.0,2.933933333333333,0.1416333333333333,20.71499176276771,0.0151647202370576,135000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
102325,1,0,0,0,157500.0,180000.0,9000.0,180000.0,0.005002,-469.0,-350,9.0,1,0,0,3,3,17,1,1,0,0.4809044024296791,0.2925191592181617,0.5226973172821112,0.9687,0,0,21.0,1.0,0.0,1.1428571428571428,0.0571428571428571,20.0,0.0212765957446808,157500.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
